"Timestamp","TZ","GHI1_AV (W/m2)","UVB22013 (W/m2)","UVB22013_AV (W/m2)","UVB22013_SD (W/m2)","UVB22012 (W/m2)","UVB22012_AV (W/m2)","UVB22012_SD (W/m2)","TA_AV (degC)","TL (degC)","GTI (W/m2)","GTI_AV (W/m2)"
2026/05/18 03:04:00.270,n,-4.903151,5.277142,4.510175,0.427848,OverRange,OverRange,OverRange,9.483876,11.355972,-5.153111,-5.160961
2026/05/18 03:05:00.271,n,-4.873898,6.023939,5.431809,0.529976,OverRange,OverRange,OverRange,9.456254,11.351692,-4.884347,-4.858921
2026/05/18 03:06:00.273,n,-4.624994,4.979947,5.325249,0.716311,OverRange,OverRange,OverRange,9.45371,11.350552,-4.55671,-4.710631
2026/05/18 03:07:00.275,n,-4.827068,6.05859,5.800375,0.245268,OverRange,OverRange,OverRange,9.481838,11.34409,-4.860798,-4.72232
2026/05/18 03:08:00.278,n,-4.794993,5.327641,4.990853,0.432254,OverRange,OverRange,OverRange,9.51379,11.34948,-4.662168,-4.769162
2026/05/18 03:09:00.281,n,-4.803717,5.918653,5.381079,0.692991,OverRange,OverRange,OverRange,9.510762,11.347364,-4.872573,-4.903715
2026/05/18 03:10:00.264,n,-4.768563,6.011078,5.309417,0.599395,OverRange,OverRange,OverRange,9.480596,11.33758,-5.059428,-4.969925
2026/05/18 03:11:00.269,n,-4.563538,4.52612,5.291077,0.651379,OverRange,OverRange,OverRange,9.51176,11.343016,-4.544936,-4.743821
2026/05/18 03:12:00.270,n,-4.745341,4.456714,4.547313,0.118115,OverRange,OverRange,OverRange,9.510998,11.350552,-4.49835,-4.49033
2026/05/18 03:13:00.270,n,-4.95909,5.886186,4.820356,0.794405,OverRange,OverRange,OverRange,9.504654,11.348406,-4.392892,-4.421986
2026/05/18 03:14:00.275,n,-4.85337,5.382787,5.143023,0.627405,OverRange,OverRange,OverRange,9.500346,11.345198,-4.439478,-4.437601
2026/05/18 03:15:00.275,n,-4.932532,5.59237,5.106255,0.519752,OverRange,OverRange,OverRange,9.552334,11.343016,-4.404666,-4.45731
2026/05/18 03:16:00.276,n,-4.882751,5.41612,5.001186,0.715405,OverRange,OverRange,OverRange,9.59286,11.347364,-4.579747,-4.540926
2026/05/18 03:17:00.279,n,-4.874026,5.454046,5.417329,0.096588,OverRange,OverRange,OverRange,9.626302,11.350552,-4.463027,-4.486405
2026/05/18 03:18:00.280,n,-4.797816,5.888832,5.289579,0.595187,OverRange,OverRange,OverRange,9.61085,11.34409,-4.732303,-4.593825
2026/05/18 03:19:00.267,n,-4.669001,5.082347,5.510729,0.573562,OverRange,OverRange,OverRange,9.578166,11.34948,-4.474801,-4.511831
2026/05/18 03:20:00.268,n,-4.739054,4.517119,4.753619,0.355301,OverRange,OverRange,OverRange,9.563212,11.346272,-4.544936,-4.439648
2026/05/18 03:21:00.270,n,-5.00592,5.509679,4.877828,0.642665,OverRange,OverRange,OverRange,9.54749,11.348406,-4.404666,-4.422158
2026/05/18 03:22:00.271,n,-4.827196,4.248383,4.690377,0.537095,OverRange,OverRange,OverRange,9.5262,11.34948,-4.55671,-4.509868
2026/05/18 03:23:00.274,n,-4.885701,5.352723,5.057114,0.631922,OverRange,OverRange,OverRange,9.521388,11.343016,-4.568485,-4.519595
2026/05/18 03:24:00.279,n,-4.774465,4.463378,4.842287,0.430546,OverRange,OverRange,OverRange,9.487442,11.34948,-4.439478,-4.47864
2026/05/18 03:25:00.277,n,-4.909181,5.458916,4.985483,0.718368,OverRange,OverRange,OverRange,9.492758,11.347364,-4.486575,-4.52736
2026/05/18 03:26:00.279,n,-4.832842,6.02522,5.813934,0.326629,OverRange,OverRange,OverRange,9.487428,11.346272,-4.615071,-4.628807
2026/05/18 03:27:00.283,n,-4.727892,6.020034,5.708462,0.403446,OverRange,OverRange,OverRange,9.490454,11.34409,-4.55671,-4.578126
2026/05/18 03:28:00.268,n,-4.753937,5.565439,5.383576,0.707829,OverRange,OverRange,OverRange,9.47173,11.343016,-4.533161,-4.50782
2026/05/18 03:29:00.270,n,-4.961784,4.89813,5.471156,0.38768,OverRange,OverRange,OverRange,9.473256,11.343016,-4.603296,-4.515671
2026/05/18 03:30:00.274,n,-4.853242,4.664152,4.929468,0.517486,OverRange,OverRange,OverRange,9.49223,11.33867,-4.626845,-4.568399
2026/05/18 03:31:00.273,n,-5.000018,4.258051,4.83686,0.660956,OverRange,OverRange,OverRange,9.525198,11.33758,-4.533161,-4.609269
2026/05/18 03:32:00.274,n,-4.868124,4.03783,4.726095,0.725198,OverRange,OverRange,OverRange,9.512518,11.336506,-4.662168,-4.580003
2026/05/18 03:33:00.277,n,-5.008742,5.537398,5.126647,0.456744,OverRange,OverRange,OverRange,9.510494,11.345198,-4.579747,-4.572068
2026/05/18 03:34:00.279,n,-4.897506,4.184011,4.910738,0.674486,OverRange,OverRange,OverRange,9.487706,11.33758,-4.592034,-4.669677
2026/05/18 03:35:00.282,n,-5.03235,4.06777,5.006631,0.683527,OverRange,OverRange,OverRange,9.501628,11.335464,-5.024616,-4.72232
2026/05/18 03:36:00.283,n,-4.958961,5.104425,5.27028,0.650348,OverRange,OverRange,OverRange,9.523184,11.33758,-4.790663,-4.835542
2026/05/18 03:37:00.268,n,-4.944464,4.398243,4.871651,0.434831,OverRange,OverRange,OverRange,9.551052,11.331118,-4.860798,-4.849109
2026/05/18 03:38:00.271,n,-4.95306,4.532166,5.213665,0.564525,OverRange,OverRange,OverRange,9.522908,11.328938,-4.708754,-4.697065
2026/05/18 03:39:00.273,n,-4.967814,4.585028,5.10033,0.711819,OverRange,OverRange,OverRange,9.505418,11.33001,-4.69698,-4.62292
2026/05/18 03:40:00.276,n,-5.111127,5.542938,5.284124,0.405641,OverRange,OverRange,OverRange,9.534062,11.324624,-4.626845,-4.599627
2026/05/18 03:41:00.276,n,-4.844517,4.117464,5.017689,0.660528,OverRange,OverRange,OverRange,9.532284,11.319204,-4.743565,-4.675564
2026/05/18 03:42:00.279,n,-4.973717,5.588732,5.370221,0.518461,OverRange,OverRange,OverRange,9.507214,11.319204,-4.732303,-4.679489
2026/05/18 03:43:00.280,n,-4.78319,4.771782,4.863264,0.440829,OverRange,OverRange,OverRange,9.466904,11.315948,-4.603296,-4.654063
2026/05/18 03:44:00.266,n,-5.017596,4.526144,4.470817,0.25512,OverRange,OverRange,OverRange,9.493008,11.312708,-4.638619,-4.574201
2026/05/18 03:45:00.269,n,-5.129089,5.405976,4.744106,0.681327,OverRange,OverRange,OverRange,9.476538,11.31056,-4.649882,-4.677356
2026/05/18 03:46:00.270,n,-5.207994,3.977835,4.439456,0.775364,OverRange,OverRange,OverRange,9.449666,11.304082,-4.568485,-4.59758
2026/05/18 03:47:00.274,n,-5.105481,5.514418,5.358954,0.275578,OverRange,OverRange,OverRange,9.480078,11.304082,-4.825475,-4.671639
2026/05/18 03:48:00.260,n,-5.143587,4.443401,4.467807,0.528677,OverRange,OverRange,OverRange,9.47223,11.29648,-4.790663,-4.753548
2026/05/18 03:49:00.260,n,-5.058523,5.355752,5.085658,0.628093,OverRange,OverRange,OverRange,9.44484,11.299752,-4.638619,-4.648261
2026/05/18 03:50:00.262,n,-4.956139,4.772071,4.875499,0.594852,OverRange,OverRange,OverRange,9.399466,11.29648,-4.638619,-4.580003
2026/05/18 03:51:00.265,n,-4.876849,5.599999,5.065426,0.49838,OverRange,OverRange,OverRange,9.406312,11.294334,-4.732303,-4.66396
2026/05/18 03:52:00.517,n,-4.88583,4.356951,4.796355,0.540041,OverRange,OverRange,OverRange,9.410634,11.29106,-4.884347,-4.79254
2026/05/18 03:53:00.267,n,-4.920728,5.593703,5.573003,0.218128,OverRange,OverRange,OverRange,9.40681,11.289986,-4.802438,-4.808154
2026/05/18 03:54:00.269,n,-4.727379,4.771204,5.179055,0.653022,OverRange,OverRange,OverRange,9.412136,11.286748,-4.732303,-4.79254
2026/05/18 03:55:00.270,n,-4.847596,5.457129,4.874947,0.533763,OverRange,OverRange,OverRange,9.465138,11.284598,-4.884347,-4.813956
2026/05/18 03:56:00.256,n,-4.821038,4.584833,5.3729,0.650517,OverRange,OverRange,OverRange,9.405798,11.282434,-5.153111,-5.036049
2026/05/18 03:57:00.258,n,-4.771514,5.463262,4.712713,0.378007,OverRange,OverRange,OverRange,9.430888,11.280252,-4.732303,-4.934943
2026/05/18 03:58:00.260,n,-4.797944,5.083509,5.312171,0.511018,OverRange,OverRange,OverRange,9.438498,11.286748,-5.094751,-5.120177
2026/05/18 03:59:00.262,n,-4.733409,5.575214,5.197799,0.54799,OverRange,OverRange,OverRange,9.458782,11.278088,-4.89561,-4.93281
2026/05/18 04:00:00.263,n,-4.903151,5.687839,5.561171,0.082291,OverRange,OverRange,OverRange,9.449142,11.274864,-5.001067,-5.005078
2026/05/18 04:01:00.265,n,-4.871204,5.525824,5.267774,0.574631,OverRange,OverRange,OverRange,9.419998,11.274864,-5.082977,-5.04407
2026/05/18 04:02:00.267,n,-4.8186,5.550689,5.16675,0.554214,OverRange,OverRange,OverRange,9.424306,11.271594,-4.965744,-5.042022
2026/05/18 04:03:00.270,n,-4.827197,4.61908,5.048304,0.604336,OverRange,OverRange,OverRange,9.414684,11.269412,-5.106014,-5.065486
2026/05/18 04:04:00.271,n,-4.827068,5.939039,5.190607,0.777224,OverRange,OverRange,OverRange,9.417212,11.266172,-5.035879,-5.020521
2026/05/18 04:05:00.256,n,-4.867868,5.693855,5.28747,0.631081,OverRange,OverRange,OverRange,9.388566,11.265132,-4.930933,-5.042022
2026/05/18 04:06:00.259,n,-4.900328,4.403312,5.06294,0.696104,OverRange,OverRange,OverRange,9.415188,11.260818,-5.293893,-5.153282
2026/05/18 04:07:00.261,n,-4.912132,5.613697,5.484055,0.457845,OverRange,OverRange,OverRange,9.397446,11.258636,-5.129563,-5.098505
2026/05/18 04:08:00.263,n,-4.891475,4.114243,4.885394,0.750655,OverRange,OverRange,OverRange,9.429368,11.256456,-5.141337,-5.213605
2026/05/18 04:09:00.265,n,-5.131655,5.341192,4.824009,0.573328,OverRange,OverRange,OverRange,9.429372,11.247798,-5.094751,-5.083062
2026/05/18 04:10:00.271,n,-5.035044,4.59865,4.536208,0.089025,OverRange,OverRange,OverRange,9.415192,11.246692,-4.825475,-5.024445
2026/05/18 04:11:00.269,n,-5.237246,5.68348,5.252062,0.410803,OverRange,OverRange,OverRange,9.37767,11.23917,-4.919158,-4.864808
2026/05/18 04:12:00.271,n,-4.891604,4.594059,4.866656,0.389749,OverRange,OverRange,OverRange,9.400208,11.230464,-4.97803,-4.96216
2026/05/18 04:13:00.256,n,-5.067248,4.468725,5.19592,0.508491,OverRange,OverRange,OverRange,9.403,11.230464,-4.907896,-4.895951
2026/05/18 04:14:00.260,n,-4.985392,5.530198,5.163879,0.542195,OverRange,OverRange,OverRange,9.373608,11.22615,-4.907896,-4.843222
2026/05/18 04:15:00.261,n,-5.038124,4.367582,4.951727,0.578025,OverRange,OverRange,OverRange,9.360668,11.218596,-5.001067,-4.929056
2026/05/18 04:16:00.263,n,-5.035429,4.706062,5.101687,0.424726,OverRange,OverRange,OverRange,9.358644,11.214234,-5.024616,-4.952519
2026/05/18 04:17:00.264,n,-5.210817,4.850999,5.129472,0.371874,OverRange,OverRange,OverRange,9.320848,11.205576,-5.246795,-5.026493
2026/05/18 04:18:00.266,n,-5.120108,4.80294,4.689499,0.103968,OverRange,OverRange,OverRange,9.330746,11.20341,-5.106014,-5.039974
2026/05/18 04:19:00.269,n,-5.090855,4.715622,4.848959,0.326895,OverRange,OverRange,OverRange,9.316808,11.19695,-5.270344,-5.153197
2026/05/18 04:20:00.269,n,-5.05275,5.938981,5.259514,0.671189,OverRange,OverRange,OverRange,9.340384,11.189316,-5.223758,-5.254559
2026/05/18 04:21:00.274,n,-5.0761,5.20557,4.623999,0.321197,OverRange,OverRange,OverRange,9.330476,11.192588,-5.270344,-5.38331
2026/05/18 04:22:00.258,n,-5.096629,5.525671,5.293794,0.422598,OverRange,OverRange,OverRange,9.295232,11.180722,-5.141337,-5.155074
2026/05/18 04:23:00.259,n,-5.046976,4.804273,5.282699,0.515947,OverRange,OverRange,OverRange,9.287618,11.176394,-5.480748,-5.315053
2026/05/18 04:24:00.263,n,-5.240198,5.519477,4.944048,0.683935,OverRange,OverRange,OverRange,9.308422,11.17312,-5.23502,-5.227171
2026/05/18 04:25:00.265,n,-5.187466,3.990917,4.713147,0.730022,OverRange,OverRange,OverRange,9.290422,11.170956,-5.364028,-5.303364
2026/05/18 04:26:00.265,n,-5.284076,5.526401,4.756941,0.653092,OverRange,OverRange,OverRange,9.280284,11.163386,-5.164886,-5.248757
2026/05/18 04:27:00.267,n,-5.175662,4.525204,4.819297,0.654588,OverRange,OverRange,OverRange,9.244762,11.157968,-5.457199,-5.297391
2026/05/18 04:28:00.269,n,-5.161292,6.072069,5.315234,0.850908,OverRange,OverRange,OverRange,9.271672,11.157968,-5.270344,-5.367611
2026/05/18 04:29:00.272,n,-5.155134,5.370894,4.996737,0.575525,OverRange,OverRange,OverRange,9.270132,11.150368,-5.387065,-5.402678
2026/05/18 04:30:00.273,n,-5.035173,4.85221,4.871269,0.630019,OverRange,OverRange,OverRange,9.255666,11.143888,-5.328704,-5.367526
2026/05/18 04:31:00.259,n,-5.105482,4.973049,4.475937,0.386589,OverRange,OverRange,OverRange,9.240962,11.13847,-5.398839,-5.45336
2026/05/18 04:32:00.260,n,-5.325133,5.518678,5.272652,0.372461,OverRange,OverRange,OverRange,9.26683,11.1309,-5.410613,-5.467097
2026/05/18 04:33:00.262,n,-5.225571,5.556438,5.43783,0.126045,OverRange,OverRange,OverRange,9.262782,11.135246,-5.586206,-5.471192
2026/05/18 04:34:00.264,n,-5.199269,5.67275,5.437028,0.412567,OverRange,OverRange,OverRange,9.238684,11.1309,-5.387065,-5.459332
2026/05/18 04:35:00.267,n,-5.187594,4.901062,5.570206,0.416455,OverRange,OverRange,OverRange,9.249838,11.116822,-5.609755,-5.512147
2026/05/18 04:36:00.268,n,-5.25508,5.927041,5.051953,0.557946,OverRange,OverRange,OverRange,9.26024,11.1136,-4.954482,-5.235106
2026/05/18 04:37:00.270,n,-5.125881,5.516853,4.959891,0.623553,OverRange,OverRange,OverRange,9.218374,11.107088,-4.767114,-4.889978
2026/05/18 04:38:00.272,n,-5.169888,4.489448,4.501478,0.208412,OverRange,OverRange,OverRange,9.235642,11.107088,-4.860798,-4.90363
2026/05/18 04:39:00.275,n,-5.184771,4.931801,5.168234,0.553672,OverRange,OverRange,OverRange,9.21432,11.100562,-4.860798,-4.798428
2026/05/18 04:40:00.261,n,-5.111383,5.572803,4.811228,0.376263,OverRange,OverRange,OverRange,9.23258,11.096216,-4.954482,-4.884176
2026/05/18 04:41:00.262,n,-5.081874,4.579023,5.095608,0.470612,OverRange,OverRange,OverRange,9.238934,11.096216,-4.743565,-4.847146
2026/05/18 04:42:00.263,n,-5.331034,4.199997,4.638567,0.590888,OverRange,OverRange,OverRange,9.237158,11.08541,-4.919158,-4.860798
2026/05/18 04:43:00.266,n,-5.257903,5.597182,5.55504,0.08303,OverRange,OverRange,OverRange,9.242224,11.0865,-4.802438,-4.854911
2026/05/18 04:44:00.267,n,-5.076357,5.216712,5.050425,0.53285,OverRange,OverRange,OverRange,9.213298,11.084334,-4.989293,-4.876412
2026/05/18 04:45:00.270,n,-5.020546,4.509187,5.250256,0.802156,OverRange,OverRange,OverRange,9.206712,11.073526,-4.860798,-4.907725
2026/05/18 04:46:00.271,n,-5.067376,4.510761,4.732657,0.404613,OverRange,OverRange,OverRange,9.253642,11.07242,-5.024616,-5.012927
2026/05/18 04:47:00.273,n,-5.137813,5.599025,4.697246,0.465958,OverRange,OverRange,OverRange,9.264806,11.064868,-4.919158,-4.993303
2026/05/18 04:48:00.275,n,-5.187338,5.16304,5.322432,0.449945,OverRange,OverRange,OverRange,9.227006,11.062688,-5.200209,-5.116081
2026/05/18 04:49:00.262,n,-5.222749,5.538088,5.220953,0.530937,OverRange,OverRange,OverRange,9.204686,11.055072,-5.1183,-5.104478
2026/05/18 04:50:00.264,n,-5.252002,4.845539,5.424535,0.299953,OverRange,OverRange,OverRange,9.1925,11.053996,-5.094751,-5.057636
2026/05/18 04:51:00.264,n,-5.181692,6.211011,5.430874,0.541762,OverRange,OverRange,OverRange,9.208218,11.053996,-5.141337,-5.182377
2026/05/18 04:52:00.266,n,-5.023497,5.61469,4.99452,0.405852,OverRange,OverRange,OverRange,9.17423,11.045322,-5.129563,-5.096714
2026/05/18 04:53:00.268,n,-5.16976,4.819136,5.030762,0.592829,OverRange,OverRange,OverRange,9.148346,11.043158,-5.082977,-5.161047
2026/05/18 04:54:00.271,n,-5.243276,4.62662,4.503156,0.191637,OverRange,OverRange,OverRange,9.17247,11.032318,-5.387065,-5.240993
2026/05/18 04:55:00.272,n,-5.199141,5.584942,5.544926,0.567813,OverRange,OverRange,OverRange,9.197826,11.028036,-5.246795,-5.283739
2026/05/18 04:56:00.274,n,-5.029271,5.676243,5.566904,0.458451,OverRange,OverRange,OverRange,9.148112,11.025856,-5.340479,-5.260361
2026/05/18 04:57:00.277,n,-5.111512,5.529074,4.809059,0.689125,OverRange,OverRange,OverRange,9.150884,11.024782,-5.17666,-5.215567
2026/05/18 04:58:00.261,n,-5.337065,5.512341,4.511608,0.531091,OverRange,OverRange,OverRange,9.176518,11.015018,-4.474801,-4.847061
2026/05/18 04:59:00.264,n,-5.266627,5.488611,4.897703,0.508947,OverRange,OverRange,OverRange,9.158494,11.01391,-4.778889,-4.603466
2026/05/18 05:00:00.265,n,-5.205044,5.28844,5.043961,0.52487,OverRange,OverRange,OverRange,9.175752,11.016124,-4.603296,-4.73401
2026/05/18 05:01:00.267,n,-5.258032,6.045428,5.799421,0.260175,OverRange,OverRange,OverRange,9.217876,11.01391,-4.872573,-4.778804
2026/05/18 05:02:00.270,n,-5.029271,4.409138,5.494697,0.75997,OverRange,OverRange,OverRange,9.225724,11.008524,-5.035879,-4.860799
2026/05/18 05:03:00.271,n,-5.158213,4.104587,4.694808,0.462461,OverRange,OverRange,OverRange,9.208736,11.012852,-4.965744,-4.981529
2026/05/18 05:04:00.275,n,-5.289978,5.529742,5.22354,0.701017,OverRange,OverRange,OverRange,9.179048,11.007432,-4.720017,-4.87445
2026/05/18 05:05:00.274,n,-5.178741,4.686654,4.695768,0.258451,OverRange,OverRange,OverRange,9.172704,11.004178,-4.930933,-4.923168
2026/05/18 05:06:00.276,n,-5.336937,4.321624,5.29655,0.586843,OverRange,OverRange,OverRange,9.177282,11.011744,-4.732303,-4.794503
2026/05/18 05:07:00.263,n,-5.275481,4.545503,4.580256,0.269189,OverRange,OverRange,OverRange,9.227524,11.005284,-4.767114,-4.745699
2026/05/18 05:08:00.264,n,-5.498083,4.124552,4.362949,0.32016,OverRange,OverRange,OverRange,9.18869,11.003104,-4.685205,-4.736057
2026/05/18 05:09:00.268,n,-5.580067,5.435694,4.582978,0.699753,OverRange,OverRange,OverRange,9.207226,10.997684,-4.89561,-4.847061
2026/05/18 05:10:00.268,n,-5.240197,4.057389,5.488498,0.756365,OverRange,OverRange,OverRange,9.179556,11.002012,-4.837249,-4.866514
2026/05/18 05:11:00.271,n,-5.322438,5.695727,5.015957,0.511038,OverRange,OverRange,OverRange,9.183636,10.996594,-4.849024,-4.780851
2026/05/18 05:12:00.273,n,-5.137557,4.707976,5.156909,0.734579,OverRange,OverRange,OverRange,9.11967,10.996594,-4.685205,-4.788615
2026/05/18 05:13:00.274,n,-5.269578,5.379868,4.990461,0.591438,OverRange,OverRange,OverRange,9.12856,10.994412,-4.814212,-4.773001
2026/05/18 05:14:00.277,n,-5.269706,5.60404,4.755335,0.664848,OverRange,OverRange,OverRange,9.089982,10.99552,-4.907896,-4.87445
2026/05/18 05:15:00.280,n,-5.231473,4.589301,5.266662,0.588702,OverRange,OverRange,OverRange,9.088446,10.988992,-5.164886,-4.970011
2026/05/18 05:16:00.265,n,-5.307555,5.07271,5.466053,0.538825,OverRange,OverRange,OverRange,9.120438,10.986828,-5.1183,-5.003115
2026/05/18 05:17:00.267,n,-5.381072,4.218686,4.406521,0.338562,OverRange,OverRange,OverRange,9.104182,10.985786,-4.954482,-4.997228
2026/05/18 05:18:00.268,n,-5.32231,5.851307,5.61595,0.22186,OverRange,OverRange,OverRange,9.105714,10.98144,-5.129563,-5.110365
2026/05/18 05:19:00.271,n,-5.166938,5.328811,5.317261,0.547263,OverRange,OverRange,OverRange,9.091508,10.982498,-5.071202,-5.080929
2026/05/18 05:20:00.272,n,-5.170017,4.073973,5.146264,0.772302,OverRange,OverRange,OverRange,9.112814,10.980366,-5.106014,-5.010794
2026/05/18 05:21:00.274,n,-5.164115,4.521637,5.03254,0.867844,OverRange,OverRange,OverRange,9.1311,10.978154,-5.024616,-4.983577
2026/05/18 05:22:00.276,n,-5.28985,5.731751,4.688862,0.573288,OverRange,OverRange,OverRange,9.16712,10.978154,-5.059428,-5.016511
2026/05/18 05:23:00.280,n,-5.213896,5.603104,5.572628,0.041963,OverRange,OverRange,OverRange,9.132864,10.977112,-5.106014,-5.125808
2026/05/18 05:24:00.280,n,-5.199141,4.590474,4.935398,0.646222,OverRange,OverRange,OverRange,9.097326,10.977112,-5.200209,-5.11028
2026/05/18 05:25:00.265,n,-5.29588,5.401756,4.580176,0.419135,OverRange,OverRange,OverRange,9.137944,10.974946,-4.965744,-5.07325
2026/05/18 05:26:00.266,n,-5.199398,6.005783,5.24697,0.692048,OverRange,OverRange,OverRange,9.154186,10.98144,-5.223758,-5.133658
2026/05/18 05:27:00.270,n,-5.129089,5.636812,4.83645,0.690424,OverRange,OverRange,OverRange,9.100648,10.980366,-5.094751,-5.159084
2026/05/18 05:28:00.273,n,-5.219669,4.366059,4.897599,0.641563,OverRange,OverRange,OverRange,9.057734,10.977112,-5.223758,-5.147395
2026/05/18 05:29:00.273,n,-5.287028,5.650013,5.141042,0.653916,OverRange,OverRange,OverRange,9.119156,10.972766,-5.035879,-5.160961
2026/05/18 05:30:00.275,n,-5.375042,5.595226,5.25684,0.489449,OverRange,OverRange,OverRange,9.047842,10.96842,-5.410613,-5.20968
2026/05/18 05:31:00.278,n,-5.342709,5.49286,5.178476,0.62276,OverRange,OverRange,OverRange,9.068406,10.96624,-5.293893,-5.256607
2026/05/18 05:32:00.279,n,-5.395699,4.448269,4.325755,0.246134,OverRange,OverRange,OverRange,9.052664,10.961926,-5.17666,-5.248757
2026/05/18 05:33:00.281,n,-5.37517,4.359384,4.763953,0.69096,OverRange,OverRange,OverRange,9.087438,10.960854,-5.141337,-5.198076
2026/05/18 05:34:00.267,n,-5.216718,5.43554,5.226309,0.573477,OverRange,OverRange,OverRange,9.08845,10.954342,-5.468974,-5.32094
2026/05/18 05:35:00.268,n,-5.163987,5.655376,5.862043,0.279896,OverRange,OverRange,OverRange,9.027792,10.950014,-5.270344,-5.422217
2026/05/18 05:36:00.269,n,-5.207994,5.566709,5.588271,0.169019,OverRange,OverRange,OverRange,9.009766,10.948922,-5.457199,-5.468974
2026/05/18 05:37:00.272,n,-5.263677,5.770735,5.515834,0.163718,OverRange,OverRange,OverRange,8.981828,10.94461,-5.048165,-5.229218
2026/05/18 05:38:00.274,n,-5.084953,4.473244,4.607013,0.092315,OverRange,OverRange,OverRange,8.996324,10.93919,-4.97803,-5.11429
2026/05/18 05:39:00.276,n,-5.187594,4.501706,4.71638,0.416872,OverRange,OverRange,OverRange,9.024502,10.938116,-4.930933,-5.059513
